SrcDatabase-来源库	Title-题名	Author-作者	Organ-单位	Source-文献来源	Keyword-关键词	Summary-摘要	Year-年
硕士	补中益气汤促进跟骨骨折术后切口愈合的临床研究	黄尊贤	福建中医药大学	福建中医药大学	补中益气汤;;跟骨骨折;;切口愈合	目的：通过观察补中益气汤对跟骨骨折术后手术切口愈合的影响,评价其临床疗效,以期寻求一种应用中医药促进跟骨切口愈合的新方案。方法：自2014年6月至2015年6月,依据纳入标准、排除标准收集86例患者作为研究对象,按照入院时间顺序进行编号,采用随机数字表分为对照组和试验组。对照组44例,2例患者入组后发现合并糖尿病故予剔除,1例失访。试验组42例,1例因无法接受中药口感,要求退出试验。最终共有82例患者获得随访,对照组41例46足,试验组41例47足。术前对患者的性别、年龄、Sanders分型、皮肤损伤AO分型、受伤至手术时间进行记录。所有患者均行石膏托固定5～12天,并予抬高患肢促进肿胀消退,出现皮肤“褶皱征”后,采用跟骨外侧“L”形切口进行切开复位钢板内固定手术。对照组术后予常规抗炎、换药治疗加服用安慰剂,试验组术后予常规抗炎、换药治疗加服补中益气汤。记录两组患者的手术时间、术中出血量、切口干燥时间、切口愈合时间、切口健康等级、切口并发症分级以及术后8个月Maryland足部功能评分等指标,并应用统计学软件对采集的数据进行统计学分析。结果：两组患者的性别、年龄、Sanders分型、皮肤损伤AO分型、受伤至手术时间等术前资料行均衡性检验,差异均无统计学意义(P>0.05),两组病例比较具有可比性。两组患者的手术时间、术中出血量、术后8个月患足Maryland功能评分差异无统计学意义(P>0.05)。对照组的切口干燥时间平均为(6.57±1.54)天,试验组平均为(4.94±1.40)天,差异有统计学意义(P<0.05)。对照组的切口愈合时间平均为(17.83±3.60)天,试验组平均(15.70±2.54)天,差异有统计学意义(P<0.05)。切口健康等级优良率对照组为63.0%,试验组为85.1%,差异有统计学意义(P<0.05)。切口并发症发生率对照组为17.4%,试验组为4.3%。结论：跟骨骨折术后患者口服补中益气汤可有效促进切口愈合,减少术后切口并发症发生率。	2016
硕士	加减补中益气汤辅助治疗肺脾气虚型慢性肾小球肾炎的临床疗效观察	郑路照	浙江中医药大学	浙江中医药大学	补中益气汤;;脾肺气虚;;慢性肾小球肾炎;;临床疗效	目的 本文通过随机对照的临床研究,观察补中益气汤加减治疗肺脾气虚型慢性肾小球肾炎的临床疗效,从临床的角度探讨补中益气法治疗肺脾气虚型慢性肾小球肾炎的作用机理。方法选择就诊十温州市中I矢院肾内科及瓯海R茶山街道社区卫生服务中心的符合肺脾气虚型慢性肾小球肾炎的患者共65例,根据患者就诊顺序随机分为治疗组和对照组,其中治疗组33例,随访过程中脱落l例,对}{《{组32例,随访过程中脱落2例；对照组采用西医常规基础治疗,治疗组在常规基础治疗的基础上加用补中益气汤煎服,并根据患者伴有的血尿、蛋白尿等情况加减化裁,疗程为3个月,疗程结束后治疗组恢复常规西医基础治疗,对照组仍保持原治疗方案,疗程结束后1个月随访,疗程结束和随访时观察比较治疗前后及随访时两组中医临床证候积分、肾功能、血脂、血及尿蛋白等指标的变化。结果治疗前两组在中医证候积分及肾功能、血脂、血白蛋白等方面表现无显著差异,具有可比性。治疗结束后两组在中医证候积分方面均有改善,与治疗前相比差异具有显著性(P<0.05),而两组间比较亦有显著差异,补中益气汤组在改善中医证候积分方面较西医基础治疗组有更明显的优势。而随访时治疗组依然保持着显著的优势；治疗组在改善患者肾功能、血红蛋白、血脂、24h尿蛋白等方面优于对照组,差异具有显著性(P<0.05),且在随访时依然保持着显著的优势。治疗过程中两组均无不良反应报道。结论补中益气汤能显著改善脾肺气虚型慢性肾小球肾炎患者的临床症状,提高患者生活质量,并能延缓慢性肾小球。肾炎疾病的进展,具有较好的临床效果。	2016
硕士	加味补中益气汤治疗腹泻型肠易激综合征（脾胃虚弱型）的临床观察	谭婷	湖北中医药大学	湖北中医药大学	腹泻型肠易激综合征;;脾胃虚弱证;;加味补中益气汤;;泄泻;;临床观察	目的:本研究通过观察加味补中益气汤对腹泻型肠易激综合征(脾胃虚弱型)的临床疗效,对其疗效及安全性进行科学客观的评估,并从理论、临床研究及相关实验研究方面阐述其作用机制,为今后的进一步推广应用做前期准备工作。方法:从于武汉市中医医院脾胃病专科门诊就诊的腹泻病例中,选择符合纳入标准并经排除标准筛选后并自愿加入临床研究的62例患者,随机分为两组,两组各31例患者。两组患者在性别、年龄、病程及初诊病情程度分级上无显著性差异(P>0.05)。治疗组服用加味补中益气汤治疗,水煎服,日一剂,分早晚两次温服。对照组给予匹维溴铵片(得舒特)每次50mg,口服,一天三次。两组病例均以8周为一个疗程。治疗前后分别对药物的疗效和安全性给予观察。两组病人每2周复诊一次,根据症状加减调整用药,对照组除服用得舒特外不予其他相关药物治疗。治疗结束后观察记录各病例相关情况,分别比较两组治疗前后疾病疗效、治疗前后中医证候积分的改变,对相关数据予以统计分析,作出综合评定。并且在治疗结束3个月后对患者病情进行追踪观察,比较两组患者的远期疗效。结果:1.按照疾病疗效评定标准,治疗组30例患者(脱落一例)中,临床痊愈7例,显效9例,有效9例,无效5例,总有效率83.33%;对照组30例患者(脱落一例)中,痊愈3例,显效6例,有效10例,无效11例,总有效率63.33%;在疾病疗效方面,治疗组优于对照组,差异有统计学意义(P<0.05)。2.按照中医证候疗效评定标准,总有效率方面,治疗组(86.67%)优于对照组(70.00%),差异有统计学意义(P<0.05)。治疗前后两组患者中医症状总积分对比,治疗组优于对照组,差异有统计学意义(P<0.05)。3.经过8周的治疗,治疗组和对照组都能改善中医单项症状。治疗组对于大便性状、排便频率、腹痛隐隐、食欲不振、倦怠乏力、情绪焦虑等症状的改善上作用均优于对照组,差异有统计学意义(P<0.05)。4.治疗结束3个月后随访,治疗组复发率为3.33%,对照组复发率为23.33%,经统计学分析,差异有统计学意义,P<0.05,治疗组明显低于对照组。5.在临床观察中,两组均未出现特殊不良反应。结论:在治疗脾胃虚弱型腹泻型肠易激综合征患者时,运用加味补中益气汤能明显改善患者的主要症状、体征、精神状态,在其总体疗效及部分症状的疗效上,均较匹维溴铵片(得舒特)有一定的优势,能明显降低远期复发率,且安全无明显不良反应,价格低廉,具有良好的应用前景。	2016
硕士	补中益气汤加减方治疗重症肌无力的临床经验总结	雷洪伟	湖北中医药大学	湖北中医药大学	重症肌无力;;补中益气汤加减方;;临床经验	目的:重症肌无力(myasthenia gravis,MG)是神经肌肉接头处乙酰胆碱受体(Acetylcholine Receptor,Ach R)遭到破坏,导致其传导功能受阻,而出现以横纹肌易疲劳无力为主要临床表现的一种疾病。临床上最常见的是眼肌型,以上睑下垂、复视为主要症状,另外也可出现四肢无力、易疲劳,有晨轻暮重的特点,甚至出现咀嚼无力、吞咽困难、呼吸麻痹等严重并发症。MG严重影响患者的生活质量和劳动能力,而临床医学中到目前为止仍缺乏其特效的治疗方法,而很多专家学者通过临床研究表明,中医药在治疗重症肌无力方面有不错的效果。所以,探讨治疗重症肌无力的有效的中医药治疗方法,取长补短,与西医疗法结合,也许能为MG的治疗另辟蹊径。观察补中益气汤加减方治疗重症肌无力的临床疗效及安全性,并对其作用机理进行探讨。方法:以12例符合重症肌无力的中医及西医诊断标准的病例为研究对象,予补中益气汤加减方治疗,疗程3个月,观察并比较该组患者治疗前后的重症肌无力临床绝对评分及中医证候评分的变化,并评价补中益气汤加减方治疗重症肌无力的临床疗效。结果:1.经治疗3个月,该组患者的临床疗效明显,中医和西医的总有效率分别为91.67%、83.33%,治疗后重症肌无力绝对评分、中医证候评分与治疗前相比,差异有统计学意义(P<0.05),即治疗后评分较治疗前明显降低;2.在3个月的治疗过程中,患者未出现明显腹痛、腹泻、恶心、呕吐及其他不良反应,患者在治疗前后均检查了血、尿、粪常规及肝肾功能,均无明显异常,提示补中益气汤加减方不仅有较高的安全性,且能够减轻或避免服用西药的患者的不良反应。结论:补中益气汤加减方能够改善重症肌无力患者的临床症状,降低重症肌无力绝对评分及中医证候评分;说明中医药治疗重症肌无力具有广阔的前景,值得我们继续探索。	2016
硕士	补中益气汤合通窍活血汤治疗气虚血瘀型老年高血压病的临床观察	成学飞	山东中医药大学	山东中医药大学	老年原发性高血压;;气虚血瘀;;补中益气汤;;通窍活血汤	目的:观察在补中益气汤合通窍活血汤的干预下,1、2级老年原发性高血压患者(气虚血瘀型)的临床疗效、安全性及对患者生活质量的影响,以期为气虚血瘀型1、2级老年原发性高血压病患者的治疗提供新方法。方法:选取符合纳入标准的高血压病患者70例,随机将患者分至观察组和对照组,两组病例数均为35例。观察组在服用硝苯地平控释片30mg、每天一次的基础上给予中药补中益气汤合通窍活血汤加减治疗;对照组仅服用硝苯地平控释片30mg、每天一次,两组治疗周期均为4周。于治疗前后观察患者的一般情况、血、尿和大便常规、肝肾功能、诊室血压、动态血压、患者症候与体征变化情况,以及评估两组患者治疗前后生活质量,并进行统计学处理。结果:四周后,观察组患者诊室血压及动态血压较对照组均有明显降低(P<0.05),证候积分亦有显著下降(P<0.01);生活质量改善方面,观察组明显优于对照组(P<0.05)。两组患者治疗前后一般情况、血、尿和大便常规、肝肾功能均未见明显异常。治疗过程中,两组患者均未出现严重不良反应或其他恶性突发状况。结论:中药补中益气汤合通窍活血汤可明显降低气虚血瘀型1、2级老年原发性高血压病患者血压值,改善患者临床症状、体征及生活质量,总体治疗有效率高,用药安全可靠,值得临床推广。	2016
硕士	补中益气汤治疗脾虚气陷型痔病术后并发症的临床研究	周润禾	山东中医药大学	山东中医药大学	痔病术后;;脾虚气陷型;;补中益气汤;;临床研究	目的:观察补中益气汤(加味)治疗脾虚气陷型痔病术后主要并发症的临床疗效。方法:将符合诊断标准的60例病人,采用随机分组的方法分为治疗组和对照组。其中治疗组30人,术后进行基础治疗的同时,给予补中益气汤内服;对照组30人,术后只给予基础治疗,观察评定治疗效果。结果:临床研究表明,治疗组有效率为96.7%,显效率为90%;对照组有效率为93.3%,显效率为80%。两组临床疗效比较,有明显差异(P<0.05),治疗组临床疗效优于治疗组。在改善术后出血、疼痛、水肿、尿潴留、肛门坠胀等主要术后并发症方面,治疗组疗效均优于对照组。结论:补中益气汤用于脾虚气陷型痔病术后,能够有效防治术后并发症,较基础治疗疗效显著,有利于术后恢复,本方是防治脾虚气陷型痔病术后并发症的有效方剂。	2016
硕士	基于劳倦伤脾理论探讨中药对疲劳致脾虚大鼠学习记忆的调节机制研究	杨茜	北京中医药大学	北京中医药大学	动物模型;;疲劳;;脾虚;;补中益气汤;;体复康加减方;;水环境小平台;;学习记忆	目的:随着现代社会工作、生活压力的增大,疲劳已经成为人们一种不可忽视的状态。疲劳作为致病因素可以诱发多种疾病,研究表明,疲劳人群中脾气虚证的发病率较高。根据对疲劳人群疲劳现象进行剖析,笔者认为疲劳人群引发的脾虚与传统的疲劳模式所致脾虚的病因有别,通过对疲劳所致脾虚引起的学习记忆能力下降的病证及机制进行研究,对探索疲劳人群脾虚症状干预措施、病理特点等方面的研究具有重要意义。疲劳所致脾虚的中医学病机在于“劳倦伤脾”理论,疲劳所致的脾虚对学习记忆能力影响的中医学病机在于“脾藏意”理论;生物学机制则在谷氨酸(GLu)和γ-氨基丁酸(GABA)介导的中枢神经通路的失衡。因此,本研究在国家中医药管理局、北京中医药大学重点学科“航海中医药学”、北京中医药大学“航海中医药学”协同创新中心项目支持下,旨在对古代文献典籍及现代文献的研究,分别从脾虚的病因、病机等方面进行研究,解释疲劳与脾虚、脾虚与学习记忆能力的关系,并以此为据,针对健脾方补中益气汤和舒肝健脾方体复康加减方治疗劳倦所致脾虚,对具有指导意义的中医理论以及相关的神经生理学机制进行总结,从而对“劳倦伤脾”“脾藏意”“脾在志为思”等中医理论进行理论梳理与完善,以构建理论研究框架。同时,以“劳倦伤脾”理论结合现代人群疲劳致脾虚的发病特点,通过水环境小平台法(MMPM)建立疲劳致脾虚大鼠模型,以此为切入点,从“脾藏意”“脾在志为思”的角度,选择脾虚经典方药“补中益气汤”和舒肝健脾方剂“体复康加减方”为中药组,采用整体实验的方法,进一步明确中药补中益气汤、体复康加减方治疗疲劳致脾虚大鼠学习记忆下降的药效靶标,进而探讨其不同层次的神经生物学机制,为形成病症结合的诊疗思路奠定研究基础。方法:1.以“劳倦伤脾”“脾虚”“脾藏意”“脾在志为思”为关键字对古代文献以及CNKI中国期刊全文数据库(Web版)(1979-2016)、VIP中文科技期刊数据库(Web版)(1989-2016)相关文献进行检索和研究,梳理中医对“劳倦伤脾”“脾藏意”“脾在志为思”的认识,系统分析相关文献,深入研究“疲劳—脾虚—学习记忆能力”的相关性。2.探索和建立劳倦伤脾较为理想的动物模型。为探索脾虚证候的干预措施、研究脾虚病因和病理特点提供更合理的动物模型,同时促进对脾虚证候的现代机理研究。3.从行为学—组织形态学—分子生物化学等不同层次,动态观察疲劳致脾虚模型大鼠及中药补中益气汤、体复康加减方对疲劳致脾虚模型大鼠脾虚症状及学习记忆能力的调节作用,探讨其生物学机制。结果:1.根据疲劳致脾虚大鼠模型实验结果显示:21天水环境小平台12h组为疲劳致脾虚较为理想的实验模型,其脾虚证症状积分完全符合脾气虚证候模型的标准。2.通过Morris水迷宫实验,疲劳致脾虚大鼠(21天水环境小平台12h组)逃避潜伏期明显高于空白对照组,穿越平台次数和目标象限的路程百分比较空白对照组显著降低,均有统计学差异。与模型组比较,补中益气汤组和低剂量体复康组潜伏时间降低,穿越平台次数、目标象限运动的路程比例升高,有统计学差异,提示健脾方剂补中益气汤和舒肝健脾方剂低剂量体复康在行为学层面对提高模型大鼠学习记忆能力均有改善作用。3.各组大鼠海马CA1区和纹状体区GABA和GLu受体的组织形态学检测结果显示,疲劳致脾虚模型组(以下简称模型组)海马CA1区GABA α 1、GABAA α 5、NR1和NR2A受体含量较空白对照组显著上升;在纹状体区,与21天空白对照组比较,模型组大鼠GABAα1、GABAAα5、NR1和NR2A受体含量上升。与模型组比较,低剂量体复康组可以降低大鼠海马CA1区和纹状体区GABA α 1和GABAA α 5受体含量,升高大鼠海马CA1区和纹状体区NR1、NR2A受体含量。4.各组大鼠海马CA1区和纹状体区GABA和GLu受体基因表达检测结果显示,模型组海马CA1区GABA α 1和GABAA α 5受体mRNA表达较空白对照组显著上升,NR1和NR2AmRNA表达较空白对照组降低;在纹状体区,与21天空白对照组比较,模型组大鼠GABA α 1和GABAA α 5受体mRNA表达较空白对照组显著上升,NR1和NR2AmRNA表达较空白对照组降低。与模型组比较,体复康中剂量组对大鼠海马CA1区和纹状体区NR1、NR2A受体mRNA表达明显升高,低剂量体复康组大鼠海马CA1区和纹状体区GABA α 1和GABAA α 5 mRNA表达显著降低,而NR1、NR2A表达明显上升,效果较优。5.各组大鼠海马CA1区和纹状体区GABA和GLu受体蛋白表达检测结果显示,模型组海马CA1区GABAα 1、GABAAα 5、NR1和NR2A受体蛋白表达较空白对照组显著上升;在纹状体区,与21天空白对照组比较,模型组大鼠GABA α1、GABAAα5、NR1和NR2A受体含量上升。与模型组比较,补中益气汤可以降低大鼠海马CA1区和纹状体区GABA α 1、GABAA α 5蛋白表达,上调NR1、NR2A受体蛋白表达,效果较好;低剂量体复康组对降低GABA α 1和GABAAα 5蛋白表达效果以及升高NR1、NR2A受体蛋白表达效果也较优。结论:1.通过水环境小平台法,可以建立疲劳致脾虚大鼠模型,其中以21天水环境小平台12h组为最理想模型。2.健脾方补中益气汤可以明显改善模型组大鼠脾虚症状,效果优于舒肝健脾方剂体复康加减方,说明在治疗模型大鼠脾虚症状方面,健脾法优于舒肝健脾法。3.疲劳致脾虚模型大鼠学习记忆能力出现下降。中药补中益气汤和低剂量体复康对疲劳致脾虚大鼠学习记忆能力下降均有明显的改善作用,其中低剂量体复康效果优于补中益气汤,说明通过健脾及疏肝健脾方法都曾在一定程度改善学习记忆能力,且舒肝健脾方法的效果更为理想。4.模型组大鼠海马CA1区和纹状体GABAα 1和GABAA α 5受体在受体含量、基因水平和蛋白水平的变化趋势基本一致,出现较为显著的上升;NR1和NR2AmRNA表达均下降,而受体含量和蛋白表达上升。提示由于长时间模型干预,脑抑制性神经递质(GABA)升高,造成大鼠躯体和神经中枢的疲劳。而在疲劳的发生过程中,抑制性神经递质及其受体水平升高,可以间接导致兴奋性神经递质及其受体水平升高,而中枢神经系统中GABA等抑制性神经递质可能导致抑制过程占优势,导致了神经中枢疲劳的产生。5.健脾方补中益气汤和舒肝健脾方低剂量体复康均可以改善疲劳致脾虚所致学习记忆能力下降,从药物反证角度说明疲劳致脾虚大鼠可能存在一定程度肝郁的情况,通过健脾法和疏肝法进行中药干预均可以提高模型大鼠学习记忆能力。其作用点位可能与GABA和GLu神经递质受体的调控通路有关,其中,推测对抑制性神经递质GABA及其受体的调控作用更为明显。	2016
硕士	从《脾胃论》结合六经辨证治疗抑郁发作的临床方案验证	龚墩	广州中医药大学	广州中医药大学	抑郁发作;;脾胃论;;六经辨证;;补中益气汤	目的：探讨从《脾胃论》结合六经辨证理论指导下的中医药治疗抑郁发作的疗效,以明确通过该角度治疗抑郁发作的可行性以及中医优势。方法：本研究所有对象均为2015年1月至2015年12月于广东省中医院、广州医学院第一附属医院、南方医科大学就诊符合纳入标准的轻中度抑郁发作的患者,总病例数为61例,中药组38例,西药组23例。中药组予补中益气汤合半夏泻心汤／小柴胡汤／当归四逆汤／温氏奔豚汤治疗,西药组予左洛复治疗,疗程4周。在治疗前后及过程中不同时点分别进行HAMD-17、SDS、SAS、PSQI、WHOQOL-BREF进行疗效评估。成果：1.主要疗效指标(1) HAMD-17有效率比较：治疗2周后,中、西药组有效率分别为68.4%、47.8%,两组间有效率比较,差异具有统计学意义(P＜0.05)；治疗4周后,中、西药组有效率分别为68.5%、82.6%,两组间有效率比较,差异无统计学意义(P＞0.05)。(2)按病情严重程度分层后,HAMD-17总分比较：中药组轻、中度抑郁患者治疗前后HAMD-17总分比较,差异具有统计学意义(P＜0.05)；轻度抑郁患者中、西药组治疗前HAMD-17平均分分别为11.50、12.38,治疗2周后,两组HAMD-17平均分分别为7.33、10.38,两组间比较,差异具有统计学意义(P＜0.05)。2.次要疗效指标(1)SDS总分比较：两组SDS总分在治疗2周、4周后与同组基线比较,差异具有统计学意义(P＜0.05)。治疗2周、4周后两组SDS总分进行组间比较,差异无统计学意义(P＞0.05)。(2)SAS总分比较：两组SAS总分在治疗2周、4周后与同组基线比较,差异具有统计学意义(P＜0.05)。治疗2周、4周后两组SAS总分进行组间比较,差异无统计学意义(P＞0.05)。(3) PSQI总分比较：中药组在治疗4周后PSQI总分与同组基线比较,差异具有统计学意义(P＜0.05),而在治疗2周后差异无统计学意义(P＞0.05)；西药组在治疗2周、4周后PSQI总分与同组基线比较,差异均无统计学意义(P＞0.05)。(4)生存质量比较：两组生存质量总分在治疗4周后与同组基线比较,差异有统计学意义(P＜0.05),而在治疗2周后差异无统计学意义(P＞0.05)。同一时点两组间比较,差异无统计学意义(P＞0.05)。中药组生理、心理领域得分在2周、4周后分别与同组基线比较,差异有统计学意义(P＜0.05)。西药组生理领域得分在治疗4周后与同组基线比较,差异有统计学意义(P＜0.05)。两组社会领域和环境领域在治疗2周、4周后与同组基线比较,差异均无统计学意义。3.研究人群基本特征(1)人群特征：本研究抑郁发作患者中,女性36人,男性25人,女男比例为1.44：1；平均年龄为31.11岁；文化程度多为高中及以上,约占78.69%。(2)中药组中医证型分布特点：太阴组17人,少阳组12人,厥阴组6人,少阴组3人。太阴组和少阳组占76.31%。太阴组和少阳组治疗2周、4周后HAMD-17总分分别与同组基线比较,差异有统计学意义(P＜0.05)。结论：1.《脾胃论》结合六经辨证理论指导下的中药能明显改善抑郁发作患者的抑郁情绪,与西药左洛复相比,其起效更早而远期疗效相当,因此在一定程度上,可以替代西药左洛复进行治疗。2.该理论指导下的中药治疗轻度抑郁发作,其疗效优于西药左洛复,因此对轻度抑郁发作患者,可以单纯采用中药进行干预。3.该理论指导下的中药能改善抑郁发作患者睡眠质量,而西药左洛复对睡眠的改善不明显,因此对轻、中度抑郁发作伴有睡眠障碍的患者,可以采用中药替代西药左洛复进行治疗。4.该理论指导下的中药与西药左洛复均能改善抑郁发作患者主观抑郁、焦虑情绪,且两者改善程度相当。5.该理论指导下的中药与西药左洛复均能提高抑郁发作患者生存质量,但中药对于生存质量中生理、心理领域的改善比西药左洛复更为显著。6.针对轻、中度抑郁发作患者,若无明显消极观念或行为,首选中药治疗。7.本课题研究人群以女性、青年、高中以上文化为主,中医证候分布以太阴证、少阳证为主。	2016
硕士	补中益气汤“益气升阳”配伍治疗脾虚泄泻大鼠的作用机制研究	曾元桂	广州中医药大学	广州中医药大学	补中益气汤;;益气升阳;;脾虚泄泻;;葡萄糖吸收	目的：补中益气汤出自李东垣《脾胃论》,为益气升阳法代表方,是临床上治疗脾虚泄泻证的常用处方。本实验基于病理组织及营养物质吸收的角度,复制脾虚泄泻证动物模型,探讨脾虚泄泻的发生及其发生葡萄糖吸收障碍可能的作用机制；并通过补中益气汤“益气升阳”各配比组方进行干预,明确补中益气汤中益气升阳配比“黄芪-升麻、柴胡”的最佳用量。通过实验研究挖掘其科学内涵,为临床医家运用该方起指导作用。方法：1.补中益气汤益气升阳配比组方对脾虚泄泻大鼠的影响通过多因素法“五味偏食+游泳力竭+控制饮食”建立脾虚泄泻大鼠模型,造模完成后,随机分成补中益气汤组、补中益气汤倍“升麻-柴胡”组及补中益气汤去“升麻-柴胡”组,分别予以相对应的药物进行干预,考察大鼠体重、宏观积分、胸腺指数及脾脏指数。2.补中益气汤益气升阳配比组方对脾虚泄泻大鼠小肠粘膜修复的影响通过多因素法“五味偏食+游泳力竭+控制饮食”建立脾虚泄泻大鼠模型,造模完成后,随机分成补中益气汤组、补中益气汤倍“升麻-柴胡”组及补中益气汤去“升麻-柴胡”组,分别予以相对应的药物进行干预,通过光镜下观察小肠绒毛结构,并运用医学影像分析系统测量小肠绒毛高度及宽度,以及透射电镜观察小肠微绒毛结构。3.补中益气汤益气升阳配比组方对脾虚泄泻大鼠葡萄糖转运体GLUT2相关基因表达的影响通过多因素法“五味偏食+游泳力竭+控制饮食”建立脾虚泄泻大鼠模型,造模完成后,随机分成补中益气汤组、补中益气汤倍“升麻-柴胡”组及补中益气汤去“升麻-柴胡”组,分别予以相对应的药物进行干预后提取小肠粘膜总RNA,运用RT-PCR法检测葡萄糖转运吸收相关基因GLUT2、Na+-K+-ATPase、T1R2+T1R3、Cavl.3、PKC-β-ⅡI亚型基因的表达。成果：1.体重、宏观积分及胸腺、胰脏指数：模型组大鼠体重明显下降,宏观积分明显上升(P<0.05)。胸腺指数及脾脏指数明显下降(P<0.05)；补中益气汤组体重、胸腺指数、脾脏指数均明显上升,宏观积分下降(P<0.05)。而其他两组一些指标上改变不明显。(P>0.05)2.病理学检测：模型组大鼠小肠绒毛形态破坏,炎症细胞浸润,上皮细胞缺失；细胞器破坏,小肠绒毛的高度及宽度均明显降低(P<0.01)。经补中益气汤干预后补中益气汤组小肠粘膜修复明显,绒毛的高度及宽度均可见升高(P<0.01)。而倍“升麻-柴胡”组及去“升麻-柴胡”组病理学上改变不明显(P>0.05)。3.葡萄糖转运吸收相关基因：模型组肠道粘膜GLUT2、Na+-K+-ATP酶、PKC-β-Ⅱ亚型表达量明显降低(P<0.05)。TIR2、T1R3及Cavl.3表达量亦明显降低(P<0.05)。经补中益气汤不同配比组方干预后,各组脾虚泄泻大鼠模型基因表达均有所升高。其中,补中益气汤原方组,各基因的表达量均明显升高(P<0.01)。而倍“升麻-柴胡”组及去“升麻-柴胡”组升高不明显(P>0.05)。结论：脾虚泄泻大鼠一般状态变化、体重、胸腺指数、脾脏指数下降；小肠绒毛损伤；肠道粘膜葡萄糖转运吸收相关基因表达下降,从而证实了脾虚泄泻的发生与葡萄糖吸收障碍相关,且与肠道粘膜上PKC-β-Ⅱ-GLUT2-TIR2、T1R3/Cav1.3通道密切相关。而补中益气汤通过改善小肠粘膜,提升该通道基因表达,从而达到治疗脾虚泄泻；其中,尤以补中益气汤原方配伍为最佳,进一步证实了补中益气汤益气升阻的配伍应当为益气药与升阳药共用,并且大剂量的益气药与小剂量的升阳药的配伍更能体现其益气升阳功效。	2016
硕士	基于数据挖掘发现加味补中益气汤中AChE抑制剂的研究	崔露	广州中医药大学	广州中医药大学	重症肌无力(MG);;加味补中益气汤;;AChE;;AChE抑制剂;;数据挖掘;;虚拟筛选	目的：国医大师邓铁涛教授临床运用加味补中益气汤治疗重症肌无力(MG)几十年,其治疗效果十分显著。本研究以加味补中益气汤方为例,采用数据挖掘、确定靶标、建立数据库和虚拟筛选的现代计算机方法,研究加味补中益气汤对MG的治疗作用。并在君臣佐使中,找到主要针对乙酰胆碱酯酶(AChE)靶标的草药；对于主要的抗AChE的草药,发现抑制AChE化合物的主要骨架结构；以及发现新的AChE抑制剂；从传统中药复方得到启发,快速找到活性化合物的新方法。方法：1.研究MG发病机制,确定AChE作为研究靶标,从蛋白数据库中获得AChE的晶体蛋白结构。2.通过数据挖掘建立中药复方君臣佐使的化学成分数据库和已知的AChE抑制剂的数据库。3.本研究采用了利平斯基五规则,进行初步的化合物的类药性筛选。4.采用分子二维(2D)、三维(3D)相似度叠合技术和Glide分子对接技术,对中药复方化学成分进行基于AChE抑制剂配体的虚拟筛选。5.骨架分析,得到潜在的抗AChE活性化合物新骨架,从商业数据库中购买相同的骨架的化合物。6.酶的活性实验,以donepezil为阳性对照品,测定24个化合物的IC50值,通过Ellman酶分析实验,找到了5个活性化合物。7用分子动力学模拟的方法进行验证,验证基于分子对接虚拟筛选预测活性化合物的可靠性。结果：通过对MG发病机制的研究,预测AChE该病的主要研究靶标。研究发现加味补中益气汤中的抗AChE活性成分主要是黄酮类的化合物,同时,还发现了一类新的抗AChE的化合物骨架,通过实验验证,找到了5个新的AChE抑制剂X4, X10, X11, X19和X21,IC50分别为6.5±0.23μM,11.4±2.72μM,7.1±1.34μM,10.9±0.48μM,2.3±0.15μm。分子动力学模拟表明,预测的结合自由能△G值与新的AChE抑制剂的生物活性的数据是一致的,呈线性关系。说明通过分子对接筛选活性化合物的技术的可靠性。这项研究表明,新的活性化合物的发现可以从中药材的活性成分骨架中得到启发。结论：本研究的结论如下：(1)加味补中益气汤对重症肌无力具有治疗作用,其中君药和使药发挥了主要作用,臣药和佐药对重症肌无力的治疗可能具有不同的功能。(2)主要的活性成分是黄酮衍生物类AChE抑制剂。(3)本文发现了5个新骨架的AChE抑制剂。(4)本文提供新的研究方法,从传统的中医药经典处方,结合数据挖掘方法研究中药复方活性成分,找到活性化合物。	2016
